CUSP_ID,NZMGE,NZMGN,ELAPSED_DAYS,MAG,DEPTH,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND
3410718,2457090,5731608,79.02784227,2.69,5,2010,11,21,17,15,46.86324
3410721,2409516,5740528,79.03439899,3.465,12,2010,11,21,17,25,13.36334
3410785,2457421,5727555,79.16423731,3.081,5,2010,11,21,20,32,11.39483
3410789,2457215,5727767,79.17261541,2.962,5,2010,11,21,20,44,15.26227
3410844,2473247,5740972,79.276612,2.723,5,2010,11,21,23,14,0.56761
3410883,2422572,5770937,79.34049313,2.416,9.1088,2010,11,22,0,45,59.89704
3410908,2438630,5750720,79.38439768,2.618,5,2010,11,22,1,49,13.25034
3410934,2442417,5732818,79.42943705,2.591,5,2010,11,22,2,54,4.65195
3411025,2454607,5733892,79.59217878,2.537,5,2010,11,22,6,48,25.53775
3411056,2446661,5728219,79.65759586,2.319,5,2010,11,22,8,22,37.57295
3411079,2480824,5750561,79.71124482,2.149,12,2010,11,22,9,39,52.84347
3411085,2436581,5753199,79.72503669,3.159,5,2010,11,22,9,59,44.46129
3411088,2427760,5755335,79.73257497,2.301,5,2010,11,22,10,10,35.76816
3411107,2391476,5746330,79.77049711,2.352,5,2010,11,22,11,5,12.24123
3411129,2442194,5742925,79.81988031,2.657,5,2010,11,22,12,16,18.94968
3411131,2456645,5749987,79.82276317,2.953,5,2010,11,22,12,20,28.02901
3411173,2466890,5732857,79.91187419,2.381,2,2010,11,22,14,28,47.22068
3411294,2454263,5738212,80.15652445,2.685,3,2010,11,22,20,21,5.0036
3411299,2420886,5740149,80.16709398,2.471,5,2010,11,22,20,36,18.21105
3411555,2417701,5736825,80.63111737,2.912,5,2010,11,23,7,44,29.83197
3411732,2443059,5734642,81.00309079,3.256,12,2010,11,23,16,40,8.33507
3412039,2424328,5740344,81.61500431,2.258,5,2010,11,24,7,21,17.66377
3412435,2445200,5730919,81.81004633,2.203,5,2010,11,24,12,2,9.29348
3412137,2471824,5732606,81.81050202,2.293,5,2010,11,24,12,2,48.66581
3412167,2442303,5748257,81.87330882,2.361,5,2010,11,24,13,33,15.17287
3436362,2458680,5733761,81.9210779,2.151,5,2010,11,24,14,42,2.42183
3412208,2460918,5736171,81.96229102,3.269,15.817,2010,11,24,15,41,23.23513
3412248,2488251,5749496,82.05296006,2.825,10.5557,2010,11,24,17,51,57.04041
3412292,2441543,5746454,82.13656465,2.428,5,2010,11,24,19,52,20.47692
3412383,2458447,5736987,82.32216137,2.502,5,2010,11,25,0,19,36.03333
3412428,2472782,5756994,82.40791827,3.069,5,2010,11,25,2,23,5.42966
3412546,2462492,5734289,82.64434823,2.78,12,2010,11,25,8,3,32.978
3412552,2472231,5756149,82.65772731,2.907,5,2010,11,25,8,22,48.93069
3412560,2463867,5713463,82.66944724,2.444,12,2010,11,25,8,39,41.53216
3412630,2461410,5742993,82.78307574,2.913,5,2010,11,25,11,23,19.03476
3412659,2418732,5738894,82.82580636,1.853,5,2010,11,25,12,24,50.96079
3412665,2451355,5733738,82.83454087,3.249,5,2010,11,25,12,37,25.62201
3412706,2439707,5748780,82.92488678,2.358,14.0583,2010,11,25,14,47,31.50867
3412721,2465846,5741512,82.9557017,2.71,11.9725,2010,11,25,15,31,53.91823
3412804,2467099,5754434,83.11870901,2.961,9.4852,2010,11,25,19,26,37.74959
3412829,2459167,5734849,83.17345036,2.465,12,2010,11,25,20,45,27.40224
3412909,2482322,5736611,83.34147817,3.399,6.5561,2010,11,26,0,47,25.00478
3412989,2438877,5747373,83.50150172,2.639,5,2010,11,26,4,37,51.03998
3413017,2464355,5732811,83.56232117,2.687,5,2010,11,26,6,5,25.83967
3413054,2429524,5736523,83.64009944,2.475,5,2010,11,26,7,57,25.88293
3413135,2466197,5741287,83.78742826,2.611,11.1095,2010,11,26,11,29,35.09255
3413204,2441484,5747312,83.93389617,2.258,5,2010,11,26,15,0,29.92018
3413233,2446455,5743416,83.99317558,2.592,12,2010,11,26,16,25,51.66072
3413289,2457919,5730184,84.11789901,2.276,5,2010,11,26,19,25,27.76506
3413323,2485338,5746723,84.19428113,3.295,16.2598,2010,11,26,21,15,27.18079
3413334,2433838,5734054,84.22824294,4.265,5,2010,11,26,22,4,21.48125
3413430,2454571,5731873,84.42026103,2.703,5,2010,11,27,2,40,51.84372
3413540,2458156,5735230,84.6542576,2.691,5,2010,11,27,8,17,49.14786
3413581,2469021,5743903,84.75643307,3.431,5,2010,11,27,10,44,57.10806
3413620,2418902,5736489,84.82803202,2.754,5,2010,11,27,12,28,3.25731
3413639,2432716,5734715,84.87105412,2.146,5,2010,11,27,13,30,0.3671
3413795,2414626,5730827,84.87178778,2.371,5,2010,11,27,13,31,3.75525
3413799,2461208,5739172,84.95329959,2.763,5,2010,11,27,15,28,26.37518
3413675,2467584,5732583,84.95832288,2.486,7.0141,2010,11,27,15,35,40.38816
3413681,2471220,5744397,84.9700937,3.084,6.7062,2010,11,27,15,52,37.3871
3413703,2470964,5744736,85.01800329,2.66,5,2010,11,27,17,1,36.77551
3413737,2460655,5739732,85.09249348,2.729,5,2010,11,27,18,48,52.72742
3413749,2446995,5752868,85.11898133,2.365,12,2010,11,27,19,27,1.27803
3413849,2451235,5736406,85.31826422,2.648,12,2010,11,28,0,13,59.3199
3421010,2441756,5734559,85.55332928,2.408,5,2010,11,28,5,52,28.94049
3414009,2431416,5774352,85.63095056,2.722,6.9568,2010,11,28,7,44,15.41962
3421341,2455143,5738460,85.6614405,2.532,5,2010,11,28,8,28,9.75043
3414058,2471292,5732267,85.72991686,2.925,12,2010,11,28,10,6,46.10812
3414100,2431800,5775667,85.81673744,2.322,5,2010,11,28,12,11,47.40568
3414142,2475692,5749100,85.89908202,2.302,5,2010,11,28,14,10,21.97711
3414194,2434812,5762246,86.00030086,2.189,9.4118,2010,11,28,16,36,7.28531
3414244,2438673,5731511,86.09610367,3.307,5,2010,11,28,18,54,4.64789
3414406,2463581,5735984,86.41476296,2.577,14.7601,2010,11,29,2,32,56.81042
3414411,2442634,5733412,86.43169812,2.36,5,2010,11,29,2,57,20.00854
3414414,2481089,5738168,86.43875866,2.71,5,2010,11,29,3,7,30.03886
3414430,2460903,5736524,86.47059845,2.858,5,2010,11,29,3,53,20.99709
3428968,2454745,5733487,86.47813057,2.584,5,2010,11,29,4,4,11.77237
3414505,2451731,5737135,86.62792554,2.525,5,2010,11,29,7,39,54.05745
3414531,2433606,5735734,86.68304079,2.115,5,2010,11,29,8,59,16.01524
3414547,2461400,5738414,86.7217632,3.653,5,2010,11,29,9,55,1.63153
3414565,2461836,5737922,86.76511462,2.994,5,2010,11,29,10,57,27.19424
3414569,2436420,5734516,86.77399677,2.561,5,2010,11,29,11,10,14.6115
3414608,2460000,5737914,86.86291878,2.834,3,2010,11,29,13,18,17.47354
3414653,2414537,5723592,86.95928186,2.248,5,2010,11,29,15,37,3.24405
3414737,2462963,5740291,87.12958818,2.362,5,2010,11,29,19,42,17.70954
3414780,2441496,5732725,87.20790822,2.586,3,2010,11,29,21,35,4.56099
3414798,2424844,5738530,87.24387578,2.51,5,2010,11,29,22,26,52.15844
3414799,2420021,5729906,87.24603183,2.589,5,2010,11,29,22,29,58.44095
3414804,2463100,5738282,87.25801691,2.641,5,2010,11,29,22,47,13.95241
3414843,2457220,5741702,87.33433295,3.367,13.8873,2010,11,30,0,37,7.65771
3414851,2457774,5735031,87.35048683,2.526,5,2010,11,30,1,0,23.35347
3414950,2453118,5736449,87.55006158,2.532,5,2010,11,30,5,47,46.61182
3414976,2468550,5730044,87.60650947,3.348,12.8141,2010,11,30,7,9,3.70905
3415025,2420469,5736367,87.71020368,1.944,5,2010,11,30,9,38,22.88878
3415133,2433133,5734082,87.9411327,3.408,5,2010,11,30,15,10,55.15639
3445407,2517893,5749682,87.957957,2.084,12,2010,11,30,15,35,8.77611
3415149,2450550,5736348,87.97615179,2.291,12,2010,11,30,16,1,20.80568
3415194,2431786,5773334,88.07468252,2.717,12,2010,11,30,18,23,13.86082
3421817,2435975,5776270,88.31013753,2.901,5,2010,12,1,0,2,17.17362
3415337,2463819,5735090,88.37885528,2.834,12,2010,12,1,1,41,14.38732
3415372,2437600,5733377,88.45430371,3.534,5,2010,12,1,3,29,53.13153
3415390,2462551,5735209,88.45554921,2.639,5,2010,12,1,3,31,40.74272
3415425,2436972,5724485,88.56912405,2.458,5,2010,12,1,6,15,13.60866
3415487,2417576,5733969,88.69456211,3.094,5,2010,12,1,9,15,51.45688
3415576,2472353,5738644,88.85757519,2.344,5,2010,12,1,13,10,35.78769
3415656,2461007,5739887,89.05053635,2.703,3,2010,12,1,17,48,27.63158
3415690,2483715,5747804,89.12698617,2.555,5,2010,12,1,19,38,32.89574
3415744,2463420,5736989,89.23516321,2.685,5,2010,12,1,22,14,19.39218
3415788,2433103,5731858,89.32409962,3.072,5,2010,12,2,0,22,23.49785
3415802,2467461,5737933,89.35425508,3.081,5,2010,12,2,1,5,48.92988
3415942,2388755,5731988,89.63933462,2.223,5,2010,12,2,7,56,19.80183
3415991,2373084,5778442,89.75166604,2.317,5,2010,12,2,10,38,5.23663
3415994,2469308,5734320,89.76147803,3.307,12,2010,12,2,10,52,12.99288
3415998,2380039,5759355,89.77254793,2.357,5,2010,12,2,11,8,9.43174
3428921,2458375,5734233,89.83137771,2.375,5,2010,12,2,12,32,52.32509
3416094,2460023,5737324,89.98557871,2.718,5,2010,12,2,16,14,55.29153
3416148,2459289,5738914,90.10068736,2.343,5,2010,12,2,19,0,40.67873
3416262,2466452,5753259,90.31949315,2.614,5,2010,12,3,0,15,45.49895
3416289,2435169,5733043,90.37093424,2.678,5,2010,12,3,1,29,50.00894
3416322,2377720,5799794,90.43078019,2.614,2,2010,12,3,2,56,0.69953
3416390,2456893,5729414,90.58568799,3.583,5,2010,12,3,6,39,4.73321
3416455,2459375,5738415,90.61088296,2.378,3,2010,12,3,7,15,21.57909
3430221,2445395,5734897,90.68058836,2.2,5,2010,12,3,8,55,44.12503
3416647,2402945,5728907,90.87880888,2.199,5,2010,12,3,13,41,10.37789
3416635,2458786,5737833,91.0958685,2.478,5,2010,12,3,18,53,44.32936
3416701,2443062,5742651,91.22124962,2.701,5,2010,12,3,21,54,17.25809
3416757,2465596,5730233,91.33703643,2.838,5,2010,12,4,0,41,1.23817
3416781,2471663,5730519,91.39118194,3.738,2,2010,12,4,1,58,59.411
3416789,2445567,5736901,91.4078678,2.458,12,2010,12,4,2,23,1.06929
3416801,2456169,5735159,91.43645327,2.659,5,2010,12,4,3,4,10.85356
3416804,2463555,5738757,91.44224586,2.957,5,2010,12,4,3,12,31.33336
3417108,2451386,5732591,91.71245308,2.895,5,2010,12,4,9,41,37.23686
3416928,2436678,5775783,91.73607089,3.356,9.4339,2010,12,4,10,15,37.81572
3430692,2461775,5737872,91.75997254,2.546,5,2010,12,4,10,50,2.91837
3416986,2433573,5735392,91.86034798,2.202,5,2010,12,4,13,14,35.35641
3417050,2419626,5733878,92.00982014,3.189,5,2010,12,4,16,49,49.75143
3417086,2444644,5754098,92.08339875,2.774,5,2010,12,4,18,35,46.94266
3417122,2458501,5728929,92.17073196,2.401,5,2010,12,4,20,41,32.53246
3417343,2431128,5736863,92.66311579,2.628,5,2010,12,5,8,30,34.49551
3417357,2428364,5736599,92.68998911,3.372,5,2010,12,5,9,9,16.3499
3417369,2461614,5740058,92.72056484,2.313,5,2010,12,5,9,53,18.09283
3417397,2440710,5734601,92.7868866,3.561,8.54,2010,12,5,11,28,48.29365
3417407,2431457,5732388,92.8078273,2.614,5,2010,12,5,11,58,57.56951
3431347,2508859,5714801,92.81311958,2.594,23.2743,2010,12,5,12,6,34.82274
3417515,2460242,5735812,93.0558689,3.075,5,2010,12,5,17,56,8.36435
3417585,2484354,5751601,93.20530903,3.732,5,2010,12,5,21,31,19.99129
3417637,2452887,5733878,93.31976858,3.211,5,2010,12,6,0,16,9.29604
3417653,2442802,5744035,93.34446062,2.626,5,2010,12,6,0,51,42.68819
3417726,2459472,5736133,93.49089204,2.627,5,2010,12,6,4,22,34.36288
3418021,2451038,5732553,93.50718754,2.476,5,2010,12,6,4,46,2.29468
3417769,2457948,5732219,93.58567082,2.603,5,2010,12,6,6,39,3.25016
3417873,2419902,5739506,93.81629237,3.186,5,2010,12,6,12,11,8.9515
3418061,2456687,5734641,94.20997856,2.823,5,2010,12,6,21,38,3.43874
3418152,2442431,5743866,94.39496629,2.733,5,2010,12,7,2,4,26.37862
3418496,2454554,5739726,94.7253732,2.576,5,2010,12,7,10,0,13.53572
3418318,2478916,5735825,94.75967503,2.435,5,2010,12,7,10,49,37.21349
3418427,2452203,5733483,94.99491926,2.397,7.0278,2010,12,7,16,28,22.31469
3418457,2416663,5735752,95.05788381,2.686,5,2010,12,7,17,59,2.45185
3418551,2458191,5730493,95.25241083,2.501,5,2010,12,7,22,39,9.58702
3418580,2459793,5738343,95.31319426,2.841,5,2010,12,8,0,6,41.27504
3418637,2461679,5733255,95.4260779,3.846,5,2010,12,8,2,49,14.42133
3418681,2459211,5739054,95.52894452,3.111,5,2010,12,8,5,17,22.0974
3418740,2478366,5749187,95.66174933,2.877,7.3469,2010,12,8,8,28,36.43315
3418878,2440982,5735939,96.000248,2.724,5,2010,12,8,16,36,2.71814
3443535,2420589,5742251,96.13325495,2.5,12,2010,12,8,19,47,34.51838
3418954,2452781,5741632,96.15401698,2.674,5,2010,12,8,20,17,28.35772
3419052,2433174,5735403,96.34602994,3.471,5,2010,12,9,0,53,58.27747
3419297,2446195,5741097,96.88643454,3.012,8.8549,2010,12,9,13,52,9.23505
3419385,2460738,5733345,97.09315304,2.722,5,2010,12,9,18,49,49.71327
3419580,2444045,5740249,97.48342121,2.762,5,2010,12,10,4,11,48.88351
3419783,2417770,5734021,97.91757771,3.007,5,2010,12,10,14,37,0.00502
3419889,2442928,5747661,98.11965021,2.718,7.7521,2010,12,10,19,27,59.06892
3419957,2454775,5734028,98.20589192,2.703,5,2010,12,10,21,32,10.35306
3445376,2444039,5748556,98.20697502,2.438,5,2010,12,10,21,33,43.93246
3419979,2459446,5733301,98.29764042,2.824,12,2010,12,10,23,44,17.42287
3435656,2431150,5733603,98.31633493,2.279,5,2010,12,11,0,11,12.6293
3419993,2471662,5742558,98.32553501,2.301,5,2010,12,11,0,24,27.51554
3420014,2433411,5736683,98.36353659,3.168,5,2010,12,11,1,19,10.85223
3420130,2448588,5733045,98.57274191,2.828,3,2010,12,11,6,20,26.19216
3420250,2425248,5737317,98.8554598,2.001,5,2010,12,11,13,7,33.01767
3420278,2457560,5730264,98.9162009,2.727,5,2010,12,11,14,35,1.04918
3445432,2465798,5741412,99.05781915,2.376,5,2010,12,11,17,58,56.86596
3420342,2424983,5738542,99.07792677,2.546,5,2010,12,11,18,27,54.16395
3420370,2442450,5748057,99.14110724,2.662,5,2010,12,11,19,58,52.95673
3420383,2458979,5738292,99.17093748,3.105,5,2010,12,11,20,41,50.28969
3420395,2450748,5732705,99.20083436,2.525,5,2010,12,11,21,24,53.38012
3420479,2437309,5751331,99.39048116,2.619,5,2010,12,12,1,57,58.86287
3420529,2453551,5739049,99.4901849,2.406,5,2010,12,12,4,21,33.26598
3420642,2456437,5733409,99.73710831,2.387,5,2010,12,12,10,17,7.44923
3420671,2425595,5739308,99.79138183,2.723,5,2010,12,12,11,35,16.68121
3420689,2461550,5732986,99.83506425,2.41,5,2010,12,12,12,38,10.84261
3420724,2454458,5727646,99.91668157,2.13,5,2010,12,12,14,35,42.57869
3443430,2452276,5736713,100.0572552,2.613,5,2010,12,12,17,58,8.14294
3443542,2448692,5733675,100.3060688,3.016,5,2010,12,12,23,56,25.63921
3420931,2456952,5734179,100.31469,2.647,5,2010,12,13,0,8,50.50748
3420994,2452851,5738871,100.4279271,2.768,5,2010,12,13,2,51,54.19176
3421075,2459702,5739464,100.5973737,2.246,5,2010,12,13,6,55,54.37559
3421081,2460869,5737587,100.6097477,2.515,5,2010,12,13,7,13,43.49179
3421088,2466300,5752529,100.62571,2.371,5,2010,12,13,7,36,42.63695
3421130,2469947,5734540,100.7155157,3.068,5,2010,12,13,9,46,1.84773
3421138,2462224,5732427,100.7317516,2.697,5,2010,12,13,10,9,24.633
3421194,2462058,5737770,100.8539166,2.663,5,2010,12,13,13,5,19.68362
3421196,2458395,5731255,100.8578217,3.6,5,2010,12,13,13,10,57.08929
3421251,2465712,5729827,100.9890776,2.517,5,2010,12,13,16,19,57.59215
3421274,2473385,5741851,101.0359237,2.432,5,2010,12,13,17,27,25.09998
3421300,2462351,5737821,101.0941186,2.908,5,2010,12,13,18,51,13.13531
3421324,2458277,5733136,101.1487817,3.787,5.5159,2010,12,13,20,9,56.02832
3421361,2461421,5759520,101.2261186,2.537,5,2010,12,13,22,1,17.94125
3421383,2444352,5759807,101.2684809,2.736,5,2010,12,13,23,2,18.03661
3421417,2464889,5753316,101.33365,2.427,5,2010,12,14,0,36,8.65149
3445921,2420045,5732983,101.6782081,2.48,5,2010,12,14,8,52,18.46756
3421585,2459368,5734934,101.6802997,2.653,5,2010,12,14,8,55,19.18187
3421613,2474231,5750503,101.7461899,2.547,5,2010,12,14,10,30,12.09456
3421680,2478970,5735354,101.8879762,2.368,5,2010,12,14,13,54,22.43661
3421838,2479421,5735036,102.2276035,3.139,3.4124,2010,12,14,22,3,26.23582
3422814,2416247,5734838,102.3878095,2.964,5,2010,12,15,1,54,8.02756
3423578,2457816,5729948,102.4524845,2.588,5,2010,12,15,3,27,15.95061
3423893,2462586,5731380,102.5576285,2.567,12,2010,12,15,5,58,40.39372
3423897,2435846,5733108,102.5679557,2.396,5,2010,12,15,6,13,32.66542
3424010,2474254,5742082,102.8053926,2.51,7.9748,2010,12,15,11,55,27.20859
3424045,2444052,5737585,102.8832079,2.457,5,2010,12,15,13,47,30.4566
3424053,2402616,5704279,102.904955,2.087,5,2010,12,15,14,18,49.40126
3424078,2458386,5730262,102.9650037,2.352,6.7394,2010,12,15,15,45,17.60811
3424138,2422720,5738088,103.0944806,3.747,14.7834,2010,12,15,18,51,44.41861
3424156,2457301,5729342,103.1341981,2.548,8.32,2010,12,15,19,48,56.0066
3424866,2446827,5744796,103.2377787,2.776,5,2010,12,15,22,18,5.3697
3427501,2455165,5733407,103.8883061,2.164,5,2010,12,16,13,54,50.93776
3427503,2445122,5730915,103.8941483,3.599,5,2010,12,16,14,3,15.70837
3427538,2418147,5734727,103.9760412,3.224,5,2010,12,16,16,1,11.25356
3446296,2459725,5738705,103.9772479,2.847,5,2010,12,16,16,2,55.5062
3427587,2394027,5736697,104.0891473,2.357,5,2010,12,16,18,44,3.61539
3446323,2459403,5734282,104.143318,2.352,5,2010,12,16,20,2,3.96428
3446396,2418135,5735611,104.3694611,2.756,5,2010,12,17,1,27,42.73267
3428951,2469831,5742915,104.3980726,2.552,5,2010,12,17,2,8,54.76213
3428971,2449442,5734404,104.4437223,3.438,5,2010,12,17,3,14,38.89505
3429024,2454228,5739582,104.5742086,2.708,5,2010,12,17,6,22,32.91231
3429046,2451674,5736091,104.622474,2.394,5,2010,12,17,7,32,3.04494
3429108,2443014,5737642,104.7643427,2.593,5,2010,12,17,10,56,20.49762
3429156,2466071,5724070,104.8706683,2.591,5,2010,12,17,13,29,27.03304
3429352,2458163,5725873,105.3233772,3.148,5,2010,12,18,0,21,21.08106
3429569,2460787,5736978,105.827814,3.462,5,2010,12,18,12,27,44.41963
3429590,2419154,5737952,105.8712766,2.277,5,2010,12,18,13,30,19.59113
3429596,2462232,5729842,105.8810015,2.534,5,2010,12,18,13,44,19.81666
3448762,2459308,5733228,106.0286318,2.407,5,2010,12,18,17,16,55.08005
3429697,2461575,5737931,106.1066855,2.704,5,2010,12,18,19,9,18.91988
3429720,2445137,5737995,106.1453219,3.008,5,2010,12,18,20,4,57.10333
3429940,2420743,5737758,106.6464678,3.095,5,2010,12,19,8,6,36.10708
3429997,2443338,5738280,106.7721167,2.706,3,2010,12,19,11,7,32.17537
3430182,2398803,5737549,107.1754901,3.369,3,2010,12,19,20,48,23.63757
3430198,2450014,5733602,107.2090878,3.246,5,2010,12,19,21,36,46.47833
3430337,2460321,5735352,107.4866432,3.228,5,2010,12,20,4,16,27.26149
3430547,2432538,5733741,107.9656,2.373,5,2010,12,20,15,46,9.12872
3430552,2419963,5737750,107.9770126,2.678,5,2010,12,20,16,2,35.17825
3430581,2457046,5735708,108.0353061,2.596,16.5368,2010,12,20,17,26,31.742
3430687,2456810,5728857,108.2172016,2.505,5,2010,12,20,21,48,27.50983
3431899,2467855,5732357,108.4884746,3.053,5,2010,12,21,4,19,5.49509
3431984,2439863,5740898,108.6645263,2.901,5,2010,12,21,8,32,36.36047
3432070,2419050,5729202,108.8410214,2.863,5,2010,12,21,12,46,45.54243
3432121,2408514,5734266,108.9504314,3.137,5,2010,12,21,15,24,18.56079
3432134,2463920,5738151,108.9776775,2.823,5,2010,12,21,16,3,32.62595
3432142,2455308,5732555,108.9932838,2.671,5,2010,12,21,16,26,1.01348
3434856,2442690,5749884,109.3391735,2.921,7.0179,2010,12,22,0,44,5.87933
3434959,2443750,5740416,109.3461448,2.949,5,2010,12,22,0,54,8.20276
3435344,2461036,5732786,109.5301842,2.954,5,2010,12,22,5,19,9.21017
3435673,2426102,5739981,109.6040335,2.575,5,2010,12,22,7,5,29.78584
3435451,2466233,5731945,109.737346,3.611,10.8449,2010,12,22,10,17,27.98735
3435742,2437009,5734224,110.3602322,3.389,5,2010,12,23,1,14,25.35542
3435858,2456951,5734474,110.6162444,3.113,5,2010,12,23,7,23,4.80899
3435910,2464712,5728636,110.7369965,2.847,5,2010,12,23,10,16,57.79086
3435921,2459104,5736192,110.7566085,3.031,5,2010,12,23,10,45,12.26826
3436117,2444273,5736081,110.8090993,2.974,5,2010,12,23,12,0,47.47198
3435953,2433041,5735136,110.8235277,2.468,5,2010,12,23,12,21,34.08731
3435970,2457878,5736334,110.8639616,2.779,5,2010,12,23,13,19,47.57673
3436082,2460438,5737925,111.0809127,3.056,5,2010,12,23,18,32,12.15256
3436245,2449881,5732628,111.3694604,2.502,5,2010,12,24,1,27,42.67294
3436443,2461378,5737360,111.7215147,3.269,5,2010,12,24,9,54,40.1585
3436460,2445362,5733042,111.7614044,3.579,5,2010,12,24,10,52,6.63451
3436546,2456838,5734284,111.9656312,3.749,12,2010,12,24,15,46,11.83047
3436641,2399341,5745433,112.1871886,2.797,5,2010,12,24,21,5,14.3844
3436738,2439417,5729139,112.3984003,2.623,5,2010,12,25,2,9,23.077
3436755,2446718,5738581,112.4341542,2.375,20.9239,2010,12,25,3,0,52.21407
3436769,2444233,5766217,112.4707527,3.401,5,2010,12,25,3,53,34.32262
3436779,2457804,5735411,112.4978662,2.979,5,2010,12,25,4,32,36.93294
3436879,2463830,5742416,112.7036186,2.549,12,2010,12,25,9,28,53.94229
3437085,2480317,5741080,112.8551201,4.181,4.7277,2010,12,25,13,7,3.66634
3436949,2480078,5740620,112.8561698,3.674,7.4765,2010,12,25,13,8,34.35865
3453979,2478550,5741040,112.8662496,2.789,5,2010,12,25,13,23,5.25558
3436954,2478872,5740945,112.8698397,3.966,6.1871,2010,12,25,13,28,15.44096
3443452,2483188,5743602,112.8698336,3.308,6.8193,2010,12,25,13,28,14.91272
3436956,2481137,5741619,112.8725533,4.546,5.6127,2010,12,25,13,32,9.89544
3437014,2467225,5737309,112.9920692,2.74,12,2010,12,25,16,24,16.07044
3437016,2484252,5743111,112.9988818,2.686,5,2010,12,25,16,34,4.67592
3437026,2463270,5734592,113.0189696,2.947,15.4422,2010,12,25,17,3,0.26769
3437061,2480432,5741194,113.1027877,3.814,2.4174,2010,12,25,19,3,42.14789
3437070,2462734,5741624,113.12901,2.864,12,2010,12,25,19,41,27.75421
3437077,2487643,5736317,113.1491876,2.571,5,2010,12,25,20,10,31.10345
3437091,2486807,5745906,113.1778178,2.751,5,2010,12,25,20,51,44.75258
3437105,2481502,5739882,113.2045657,4.909,5,2010,12,25,21,30,15.76884
3454006,2479768,5741608,113.2059989,3.707,5,2010,12,25,21,32,19.59659
3437107,2481321,5741152,113.2084766,3.594,5,2010,12,25,21,35,53.6727
3454014,2482876,5744054,113.2099293,3.24,7.4172,2010,12,25,21,37,59.18649
3454018,2484526,5744698,113.2105802,2.97,5,2010,12,25,21,38,55.41659
3454022,2479889,5742543,113.2145126,2.501,5,2010,12,25,21,44,35.17673
3437112,2486883,5746362,113.2179698,2.555,5,2010,12,25,21,49,33.88361
3454429,2482848,5744478,113.2214407,2.721,6.2824,2010,12,25,21,54,33.77085
3437115,2476648,5740285,113.2235781,2.945,4.0862,2010,12,25,21,57,38.43631
3437117,2481130,5741434,113.2274387,2.753,4.4558,2010,12,25,22,3,11.99411
3437120,2480778,5743472,113.2369452,2.549,5,2010,12,25,22,16,53.35851
3454434,2479603,5742495,113.2369468,2.515,5,2010,12,25,22,16,53.49115
3454444,2479030,5742150,113.2377864,2.929,5,2010,12,25,22,18,6.0329
3454437,2477236,5741927,113.2377862,2.94,5,2010,12,25,22,18,6.02283
3454446,2468468,5737666,113.2387703,2.866,18.6125,2010,12,25,22,19,31.04776
3437122,2482274,5743957,113.2407666,2.14,5,2010,12,25,22,22,23.52946
3437123,2479216,5741794,113.2438241,2.381,5,2010,12,25,22,26,47.69617
3437133,2479381,5741319,113.2621131,3.49,5,2010,12,25,22,53,7.85966
3454452,2479669,5740582,113.2627418,3.101,5.384,2010,12,25,22,54,2.18236
3437141,2485958,5745035,113.2772035,2.844,5,2010,12,25,23,14,51.67031
3437148,2480249,5741283,113.2908649,3.721,5,2010,12,25,23,34,32.01625
3437153,2485756,5744834,113.3034507,2.959,5,2010,12,25,23,52,39.42993
3437159,2480499,5741141,113.3172679,3.659,2,2010,12,26,0,12,33.23583
3437170,2481230,5741610,113.3442647,2.776,4.2377,2010,12,26,0,51,25.76398
3437182,2483980,5744395,113.3655531,2.626,5.4797,2010,12,26,1,22,5.07879
3437183,2477393,5739453,113.3677093,2.886,5,2010,12,26,1,25,11.37472
3437202,2475753,5740280,113.4063723,3.046,3,2010,12,26,2,20,51.8546
3437222,2480308,5741782,113.4537718,3.132,2,2010,12,26,3,29,7.17711
3437239,2477686,5740748,113.4934019,3.149,3,2010,12,26,4,26,11.21667
3437260,2462219,5740790,113.5473881,3.527,5,2010,12,26,5,43,55.62163
3437268,2462486,5740442,113.5609809,3.182,5,2010,12,26,6,3,30.04111
3437272,2458112,5735942,113.5686282,3.382,5,2010,12,26,6,14,30.76925
3437312,2482400,5747932,113.6592898,2.188,12,2010,12,26,8,25,3.93021
3437323,2462080,5733426,113.6823153,2.559,5,2010,12,26,8,58,13.32999
3437336,2459700,5739552,113.7102206,2.312,3,2010,12,26,9,38,24.34994
3437366,2480780,5741034,113.7743967,4.379,2.1107,2010,12,26,11,10,49.16771
3437371,2442908,5765419,113.7845622,2.719,3,2010,12,26,11,25,27.46802
3437398,2478084,5740296,113.8515988,2.9,4.5079,2010,12,26,13,1,59.42486
3437543,2442355,5751297,114.1296347,2.857,5,2010,12,26,19,42,21.73015
3437524,2440785,5750192,114.1334272,3.579,8.3872,2010,12,26,19,47,49.4034
3437542,2482408,5743408,114.1699359,2.51,6.4747,2010,12,26,20,40,23.75028
3437555,2451421,5734564,114.1978386,2.628,5,2010,12,26,21,20,34.54897
3437688,2418305,5738870,114.4878728,3.41,5,2010,12,27,4,18,13.50193
3437693,2458842,5733175,114.4990842,2.844,2,2010,12,27,4,34,22.16977
3437712,2439897,5746881,114.5366708,3.457,8.3054,2010,12,27,5,28,29.64517
3437838,2478245,5741521,114.7900372,2.671,5,2010,12,27,11,33,20.50708
3437898,2439160,5747640,114.9063038,2.735,5,2010,12,27,14,20,45.93832
